path,mape
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/126_experiment,10.673197562831344
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/127_experiment,13.39930072560009
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/128_experiment,13.916403239210116
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/129_experiment,9.891701329938181
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/130_experiment,9.73614447057093
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/131_experiment,9.800878909101204
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/132_experiment,9.540156946858474
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/133_experiment,10.777876135615367
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/134_experiment,11.457641226031717
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/135_experiment,12.636214140044313
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/136_experiment,10.299242826975382
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/137_experiment,11.546752426804069
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/138_experiment,9.664210523308745
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/139_experiment,9.782234741914252
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/140_experiment,10.873281541782678
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/141_experiment,9.021760985960157
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/142_experiment,8.945885257168941
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/143_experiment,10.901526492341718
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/144_experiment,12.971037579560301
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/145_experiment,10.124497642055545
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/146_experiment,14.823833928434704
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/147_experiment,13.114675047443336
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/148_experiment,13.351700228578341
/Users/nikitasavvin/Desktop/Учеба/LCR_forecast/experiments/Bi-LSTM/time_meta_lcr/149_experiment,9.290220705517239
